Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0111.xml,1,1,1,μνημεῖον,grc,0
zoor0111.xml,2,1,1,ζωσειμᾶς,grc,0
zoor0111.xml,3,2,2,σελαμάνου,grc,0
zoor0111.xml,4,2,2,παυσαμένος,grc,0
zoor0111.xml,5,3,3,μετὰ,grc,0
zoor0111.xml,6,3,3,καλοῦ,grc,0
zoor0111.xml,7,3,3,ὀνόματος,grc,0
zoor0111.xml,8,3,3,ἐτῶν,grc,0
zoor0111.xml,9,3,3,κεʹ,grc,0
zoor0111.xml,10,4,4,ἔτους,grc,0
zoor0111.xml,11,4,4,ταιʹ,grc,0
zoor0111.xml,12,5,5,μηνὸς,grc,0
zoor0111.xml,13,5,5,ἀρτεμισίου,grc,0
zoor0111.xml,14,5,5,θʹ,grc,0
zoor0111.xml,15,6,6,ἡμέρᾳ,grc,0
zoor0111.xml,16,6,6,κυρίου,grc,0
zoor0111.xml,17,6,6,αʹ,grc,0
zoor0111.xml,18,7,7,θάρσει,grc,0
zoor0111.xml,19,7,7,ζώσιμε,grc,0
zoor0111.xml,20,7,7,ουδείς,grc,0
zoor0111.xml,21,7,7,ἀθάνατος,grc,0
