Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0326.xml,1,1,1,μνημεῖον,grc,0
zoor0326.xml,2,1,1,ζ,grc,0
zoor0326.xml,3,1,2,νος,grc,0
zoor0326.xml,4,2,2,μακρίνου,grc,0
zoor0326.xml,5,2,2,ἐτῶν,grc,0
zoor0326.xml,6,2,2,λ,grc,0
zoor0326.xml,7,3,3,ἕτους,grc,0
zoor0326.xml,8,3,3,σξζ,grc,0
zoor0326.xml,9,3,3,μη,grc,0
zoor0326.xml,10,3,3,ὸς,grc,0
zoor0326.xml,11,4,4,αρτεμισίου,grc,0
zoor0326.xml,12,4,4,ε,grc,0
zoor0326.xml,13,5,5,ἡμέρᾳ,grc,0
zoor0326.xml,14,5,5,ἑρμοῦ,grc,0
zoor0326.xml,15,6,6,θάρσει,grc,0
zoor0326.xml,16,6,6,οὐδείς,grc,0
zoor0326.xml,17,7,7,ἀθάνατος,grc,0
