Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0673.xml,1,1,1,ב,arc,0
idum0673.xml,2,1,1,לניסן,arc,0
idum0673.xml,3,1,1,שנת,arc,0
idum0673.xml,4,2,2,חורן,arc,0
idum0673.xml,5,2,2,לקוסעני,arc,0
idum0673.xml,6,2,2,דמי,arc,0
idum0673.xml,7,3,3,טחונא,arc,0
idum0673.xml,8,3,3,כסף,arc,0
idum0673.xml,9,3,3,ש,arc,0
idum0673.xml,10,3,3,יון,arc,0
idum0673.xml,11,3,3,מ,arc,0
idum0673.xml,12,4,4,חגי,arc,0
idum0673.xml,13,4,4,לקוסעני,arc,0
idum0673.xml,14,4,4,ש,arc,0
idum0673.xml,15,4,4,מ,arc,0
idum0673.xml,16,4,4,ף,arc,0
