Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0400.xml,1,1,1,הדה,arc,0
zoor0400.xml,2,1,1,נפשׁה,arc,0
zoor0400.xml,3,2,2,דתידרה,arc,0
zoor0400.xml,4,2,2,ברתה,arc,0
zoor0400.xml,5,3,3,דמיירה,arc,0
zoor0400.xml,6,3,3,דמיתת,arc,0
zoor0400.xml,7,4,4,א,arc,0
zoor0400.xml,8,4,4,ב,arc,0
zoor0400.xml,9,4,4,שׁבה,arc,0
zoor0400.xml,10,4,4,ז,arc,0
zoor0400.xml,11,5,5,יומין,arc,0
zoor0400.xml,12,6,6,בירח,arc,0
zoor0400.xml,13,6,6,תמוז,arc,0
zoor0400.xml,14,7,7,בשׁתה,arc,0
zoor0400.xml,15,7,7,קדמיתה,arc,0
zoor0400.xml,16,8,8,דשׁבועה,arc,0
zoor0400.xml,17,9,9,בשׁנת,arc,0
zoor0400.xml,18,9,9,שׁ,arc,0
zoor0400.xml,19,10,10,שׁנין,arc,0
zoor0400.xml,20,10,10,לחרבן,arc,0
zoor0400.xml,21,11,11,בית,arc,0
zoor0400.xml,22,11,11,מקדשׁה,arc,0
