Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0080.xml,1,1,1,μνημεῖον,grc,0
zoor0080.xml,2,1,1,σίλα,grc,0
zoor0080.xml,3,2,2,ὀλέφου,grc,0
zoor0080.xml,4,2,2,φαινουσίου,grc,0
zoor0080.xml,5,3,3,ἀποθανόντος,grc,0
zoor0080.xml,6,4,4,ἐτῶν,grc,0
zoor0080.xml,7,4,4,μβʹ,grc,0
zoor0080.xml,8,5,5,+,grc,0
zoor0080.xml,9,5,5,ἔτους,grc,0
zoor0080.xml,10,5,5,σϟεʹ,grc,0
zoor0080.xml,11,6,6,μηνὸς,grc,0
zoor0080.xml,12,6,6,θάρσει,grc,0
zoor0080.xml,13,6,6,σίλα,grc,0
zoor0080.xml,14,6,6,οὐδείς,grc,0
zoor0080.xml,15,7,7,ἀθάνατος,grc,0
zoor0080.xml,16,8,8,+,grc,0
