Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0254.xml,1,1,1,+,grc,0
zoor0254.xml,2,1,1,πέτρος,grc,0
zoor0254.xml,3,1,1,σαμμασέου,grc,0
zoor0254.xml,4,1,1,πραιπόσιτος,grc,0
zoor0254.xml,5,1,1,ἐν,grc,0
zoor0254.xml,6,2,2,θάδε,grc,0
zoor0254.xml,7,2,2,κεῖται,grc,0
zoor0254.xml,8,2,2,ζ,grc,0
zoor0254.xml,9,3,3,ήσας,grc,0
zoor0254.xml,10,3,3,ἐν,grc,0
zoor0254.xml,11,3,3,πίστει,grc,0
zoor0254.xml,12,3,3,χριστο,grc,0
zoor0254.xml,13,3,3,ῦ,grc,0
zoor0254.xml,14,3,3,ἔτη,grc,0
zoor0254.xml,15,3,3,οʹ,grc,0
zoor0254.xml,16,3,3,ἐ,grc,0
zoor0254.xml,17,4,4,ν,grc,0
zoor0254.xml,18,4,4,ἔτει,grc,0
zoor0254.xml,19,4,4,τϟηʹ,grc,0
zoor0254.xml,20,4,4,ἰν,grc,0
zoor0254.xml,21,5,5,δικτιῶνος,grc,0
zoor0254.xml,22,5,5,ιβʹ,grc,0
zoor0254.xml,23,5,5,μηνί,grc,0
zoor0254.xml,24,6,6,αὐδυναιῳ,grc,0
zoor0254.xml,25,6,6,ιαʹ,grc,0
