Text,Word Number,Line Start,Line End,Normalized,Language,Number
hamm0018.xml,1,1,1,ἐν,grc,0
hamm0018.xml,2,1,1,τᾦ,grc,0
hamm0018.xml,3,1,1,ἀγιᾦ,grc,0
hamm0018.xml,4,1,1,τόπῳ,grc,0
hamm0018.xml,5,2,2,μνήσθωσιν,grc,0
hamm0018.xml,6,2,2,ϲτρατηγιος,grc,0
hamm0018.xml,7,3,3,καὶ,grc,0
hamm0018.xml,8,3,3,ϲιλανὸς,grc,0
hamm0018.xml,9,3,3,καὶ,grc,0
hamm0018.xml,10,3,3,παῦλος,grc,0
hamm0018.xml,11,4,4,καὶ,grc,0
hamm0018.xml,12,4,4,εὐπάτριος,grc,0
hamm0018.xml,13,4,4,καὶ,grc,0
hamm0018.xml,14,4,4,εὐσέβιος,grc,0
hamm0018.xml,15,5,5,ὁ,grc,0
hamm0018.xml,16,5,5,ζυγοστάτης,grc,0
hamm0018.xml,17,5,5,καὶ,grc,0
hamm0018.xml,18,5,5,μελανὸς,grc,0
hamm0018.xml,19,6,6,καὶ,grc,0
hamm0018.xml,20,6,6,οἱ,grc,0
hamm0018.xml,21,6,6,ἄλλοι,grc,0
hamm0018.xml,22,6,6,φίλοι,grc,0
