Text,Word Number,Line Start,Line End,Normalized,Language,Number
hamm0010.xml,1,1,1,ἐν,grc,0
hamm0010.xml,2,1,1,τᾦ,grc,0
hamm0010.xml,3,1,1,ἱερῳ,grc,0
hamm0010.xml,4,1,1,τόπῳ,grc,0
hamm0010.xml,5,1,1,τούτῳ,grc,0
hamm0010.xml,6,1,1,μνησθῇ,grc,0
hamm0010.xml,7,1,1,τυγράνης,grc,0
hamm0010.xml,8,2,2,καλαμαύλις,grc,0
hamm0010.xml,9,2,2,καὶ,grc,0
hamm0010.xml,10,2,2,θαυμασία,grc,0
hamm0010.xml,11,2,2,αὐτοῦ,grc,0
hamm0010.xml,12,3,3,γαμήτη,grc,0
hamm0010.xml,13,3,3,καὶ,grc,0
hamm0010.xml,14,3,3,εὐσεβία,grc,0
hamm0010.xml,15,3,3,καὶ,grc,0
hamm0010.xml,16,3,3,κώσμας,grc,0
hamm0010.xml,17,3,3,αὐτῶν,grc,0
hamm0010.xml,18,4,4,τέκνα,grc,0
hamm0010.xml,19,4,4,καὶ,grc,0
hamm0010.xml,20,4,4,γεναδίου,grc,0
hamm0010.xml,21,4,4,καὶ,grc,0
hamm0010.xml,22,4,4,ἠλία,grc,0
hamm0010.xml,23,4,4,καὶ,grc,0
hamm0010.xml,24,4,4,τῶν,grc,0
hamm0010.xml,25,4,4,αυτῶν,grc,0
hamm0010.xml,26,5,5,φίλων,grc,0
