,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0095.xml,1,1,1,μνημεῖον,grc,0,,,,
1,zoor0095.xml,2,1,1,ῥούφου,grc,0,,,,
2,zoor0095.xml,3,1,1,σαμιράβ,grc,0,,,,
3,zoor0095.xml,4,2,2,βου,grc,0,,,,
4,zoor0095.xml,5,2,2,πρεσβυτέρου,grc,0,,,,
5,zoor0095.xml,6,2,2,παυσάμε,grc,0,,,,
6,zoor0095.xml,7,3,3,νος,grc,0,,,,
7,zoor0095.xml,8,3,3,ἐν,grc,0,,,,
8,zoor0095.xml,9,3,3,ὁσιότητι,grc,0,,,,
9,zoor0095.xml,10,3,3,μετὰ,grc,0,,,,
10,zoor0095.xml,11,3,3,κα,grc,0,,,,
11,zoor0095.xml,12,4,4,λοῦ,grc,0,,,,
12,zoor0095.xml,13,4,4,ὀνόματος,grc,0,,,,
13,zoor0095.xml,14,4,4,καὶ,grc,0,,,,
14,zoor0095.xml,15,4,4,καλῆς,grc,0,,,,
15,zoor0095.xml,16,5,5,πίστεως,grc,0,,,,
16,zoor0095.xml,17,5,5,ἐτῶν,grc,0,,,,
17,zoor0095.xml,18,5,5,ξςʹ,grc,0,,,,
18,zoor0095.xml,19,6,6,ἔτους,grc,0,,,,
19,zoor0095.xml,20,6,6,τβʹ,grc,0,,,,
20,zoor0095.xml,21,6,6,μηνὸς,grc,0,,,,
21,zoor0095.xml,22,7,7,δύστροῦ,grc,0,,,,
22,zoor0095.xml,23,7,7,δευτέρᾳ,grc,0,,,,
23,zoor0095.xml,24,7,7,ἡμέρᾳ,grc,0,,,,
24,zoor0095.xml,25,8,8,κυρίου,grc,0,,,,
25,zoor0095.xml,26,8,8,αʹ,grc,0,,,,
26,zoor0095.xml,27,9,9,θάρσει,grc,0,,,,
27,zoor0095.xml,28,9,9,῾ροῦφε,grc,0,,,,
28,zoor0095.xml,29,9,9,ουδείς,grc,0,,,,
29,zoor0095.xml,30,9,9,ἀθά,grc,0,,,,
30,zoor0095.xml,31,10,10,νατος,grc,0,,,,
31,zoor0095.xml,32,11,11,+,grc,0,,,,
