,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,hamm0011.xml,1,1,1,ἐν,grc,0,,,,
1,hamm0011.xml,2,1,1,τᾦ,grc,0,,,,
2,hamm0011.xml,3,1,1,τόπῳ,grc,0,,,,
3,hamm0011.xml,4,1,1,τούτῳ,grc,0,,,,
4,hamm0011.xml,5,1,1,μνήσθωσιν,grc,0,,,,
5,hamm0011.xml,6,2,2,γερμανός,grc,0,,,,
6,hamm0011.xml,7,2,2,παῦλος,grc,0,,,,
7,hamm0011.xml,8,2,2,ἀμμουνιανός,grc,0,,,,
8,hamm0011.xml,9,3,3,ζαβδίων,grc,0,,,,
9,hamm0011.xml,10,3,3,φαρζαμάνης,grc,0,,,,
10,hamm0011.xml,11,3,3,εἰμητία,grc,0,,,,
11,hamm0011.xml,12,4,4,καὶ,grc,0,,,,
12,hamm0011.xml,13,4,4,πάντες,grc,0,,,,
13,hamm0011.xml,14,4,4,οἱ,grc,0,,,,
14,hamm0011.xml,15,4,4,διαφέροντες,grc,0,,,,
15,hamm0011.xml,16,4,4,αὐτοῖς,grc,0,,,,
