,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0386.xml,1,1,1,ב,arc,0,,,,
1,idum0386.xml,2,1,1,26,arc,0,,,,
2,idum0386.xml,3,1,1,לאלול,arc,0,,,,
3,idum0386.xml,4,1,1,חזירא,arc,0,,,,
4,idum0386.xml,5,2,2,לשעדא,arc,0,,,,
5,idum0386.xml,6,2,2,חכ,arc,0,,,,
6,idum0386.xml,7,2,2,1,arc,0,,,,
7,idum0386.xml,8,2,2,ס,arc,0,,,,
8,idum0386.xml,9,2,2,24,arc,0,,,,
9,idum0386.xml,10,3,3,ק,arc,0,,,,
10,idum0386.xml,11,3,3,3,arc,0,,,,
11,idum0386.xml,12,3,3,עליד,arc,0,,,,
12,idum0386.xml,13,3,3,זבדי,arc,0,,,,
