,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0037.xml,1,6,6,καλῆς,grc,0,,,,
1,zoor0037.xml,2,6,6,πίςτεως,grc,0,,,,
2,zoor0037.xml,3,7,7,ἐτῶν,grc,0,,,,
3,zoor0037.xml,4,7,7,κʹ,grc,0,,,,
4,zoor0037.xml,5,7,7,ἔτους,grc,0,,,,
5,zoor0037.xml,6,8,8,σοβʹ,grc,0,,,,
6,zoor0037.xml,7,8,8,μηνὶ,grc,0,,,,
7,zoor0037.xml,8,8,9,περιτίου,grc,0,,,,
8,zoor0037.xml,9,9,9,ιγʹ,grc,0,,,,
9,zoor0037.xml,10,9,9,ἡμήρᾳ,grc,0,,,,
10,zoor0037.xml,11,10,10,κυρίου,grc,0,,,,
11,zoor0037.xml,12,10,10,γʹ,grc,0,,,,
12,zoor0037.xml,13,10,10,θάρσει,grc,0,,,,
13,zoor0037.xml,14,10,10,οὐδείς,grc,0,,,,
14,zoor0037.xml,15,10,11,ἀθάνατος,grc,0,,,,
