,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0434.xml,1,1,1,תתניח,arc,0,,,,
1,zoor0434.xml,2,1,1,נפשה,arc,0,,,,
2,zoor0434.xml,3,1,1,ד,arc,0,,,,
3,zoor0434.xml,4,2,2,ד,arc,0,,,,
4,zoor0434.xml,5,2,2,ניקד,arc,0,,,,
5,zoor0434.xml,6,2,2,דמית,arc,0,,,,
6,zoor0434.xml,7,3,3,בשתה,arc,0,,,,
7,zoor0434.xml,8,3,3,יום,arc,0,,,,
8,zoor0434.xml,9,3,3,בירח,arc,0,,,,
9,zoor0434.xml,10,3,3,נ,arc,0,,,,
10,zoor0434.xml,11,3,3,י,arc,0,,,,
11,zoor0434.xml,12,3,3,סן,arc,0,,,,
12,zoor0434.xml,13,3,3,בשתה,arc,0,,,,
13,zoor0434.xml,14,4,4,שבעיתה,arc,0,,,,
14,zoor0434.xml,15,4,4,דשבועה,arc,0,,,,
15,zoor0434.xml,16,4,4,דהיא,arc,0,,,,
16,zoor0434.xml,17,4,4,שנת,arc,0,,,,
17,zoor0434.xml,18,5,5,ארבע,arc,0,,,,
18,zoor0434.xml,19,5,5,וז,arc,0,,,,
19,zoor0434.xml,20,5,5,מה,arc,0,,,,
20,zoor0434.xml,21,5,5,לחרבן,arc,0,,,,
21,zoor0434.xml,22,5,5,בית,arc,0,,,,
22,zoor0434.xml,23,5,5,מק,arc,0,,,,
23,zoor0434.xml,24,5,6,דשה,arc,0,,,,
24,zoor0434.xml,25,6,6,דיבני,arc,0,,,,
25,zoor0434.xml,26,6,6,ביומינו,arc,0,,,,
26,zoor0434.xml,27,7,7,שנת,arc,0,,,,
27,zoor0434.xml,28,7,7,ת,arc,0,,,,
28,zoor0434.xml,29,7,7,ארבעא,arc,0,,,,
29,zoor0434.xml,30,7,7,מאה,arc,0,,,,
30,zoor0434.xml,31,7,7,ישבע,arc,0,,,,
31,zoor0434.xml,32,8,8,וחיה,arc,0,,,,
32,zoor0434.xml,33,8,8,נה,arc,0,,,,
33,zoor0434.xml,34,8,8,שנים,arc,0,,,,
34,zoor0434.xml,35,8,8,חמשין,arc,0,,,,
35,zoor0434.xml,36,8,8,יוהמש,arc,0,,,,
36,zoor0434.xml,37,9,9,צלי,arc,0,,,,
37,zoor0434.xml,38,9,9,על,arc,0,,,,
38,zoor0434.xml,39,9,9,משכבה,arc,0,,,,
39,zoor0434.xml,40,10,10,ובשלום,arc,0,,,,
40,zoor0434.xml,41,10,10,ותה,arc,0,,,,
41,zoor0434.xml,42,11,11,שלום,arc,0,,,,
42,zoor0434.xml,43,11,11,על,arc,0,,,,
43,zoor0434.xml,44,11,11,ישראל,arc,0,,,,
44,zoor0434.xml,45,11,11,שלום,arc,0,,,,
