,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0621.xml,1,1,1,קוסעז,arc,0,,,,
1,idum0621.xml,2,1,1,חס,arc,0,,,,
2,idum0621.xml,3,2,2,מן,arc,0,,,,
3,idum0621.xml,4,2,2,ערבת,arc,0,,,,
4,idum0621.xml,5,2,2,חנזירו,arc,0,,,,
5,idum0621.xml,6,3,3,עני,arc,0,,,,
6,idum0621.xml,7,3,3,חס,arc,0,,,,
7,idum0621.xml,8,3,3,ק,arc,0,,,,
8,idum0621.xml,9,4,4,ב,arc,0,,,,
9,idum0621.xml,10,4,4,עו,arc,0,,,,
10,idum0621.xml,11,4,4,ק,arc,0,,,,
11,idum0621.xml,12,4,4,ף,arc,0,,,,
