,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0247.xml,1,1,1,ός,grc,0,,,,
1,zoor0247.xml,2,1,1,ὁ,grc,0,,,,
2,zoor0247.xml,3,1,1,πάντων,grc,0,,,,
3,zoor0247.xml,4,2,2,δεσπότης,grc,0,,,,
4,zoor0247.xml,5,2,2,μνημεῖον,grc,0,,,,
5,zoor0247.xml,6,2,2,σαβίνης,grc,0,,,,
6,zoor0247.xml,7,2,2,σιλουα,grc,0,,,,
7,zoor0247.xml,8,3,3,νοῦ,grc,0,,,,
8,zoor0247.xml,9,3,3,ἀποθανούσης,grc,0,,,,
9,zoor0247.xml,10,3,3,μ,grc,0,,,,
10,zoor0247.xml,11,4,4,ετὰ,grc,0,,,,
11,zoor0247.xml,12,4,4,καλοῦ,grc,0,,,,
12,zoor0247.xml,13,4,4,ὀνόματος,grc,0,,,,
13,zoor0247.xml,14,5,5,καὶ,grc,0,,,,
14,zoor0247.xml,15,5,5,καλῆς,grc,0,,,,
15,zoor0247.xml,16,5,5,πίστεως,grc,0,,,,
16,zoor0247.xml,17,5,5,ἐ,grc,0,,,,
17,zoor0247.xml,18,6,6,τῶν,grc,0,,,,
18,zoor0247.xml,19,6,6,κγʹ,grc,0,,,,
19,zoor0247.xml,20,6,6,τοῦ,grc,0,,,,
20,zoor0247.xml,21,6,6,ἕτους,grc,0,,,,
21,zoor0247.xml,22,7,7,τπθʹ,grc,0,,,,
22,zoor0247.xml,23,7,7,μηνὸς,grc,0,,,,
23,zoor0247.xml,24,7,7,λῴου,grc,0,,,,
24,zoor0247.xml,25,8,8,ιαʹ,grc,0,,,,
25,zoor0247.xml,26,8,8,ἰνδικτιῶνος,grc,0,,,,
26,zoor0247.xml,27,8,8,δευτέρας,grc,0,,,,
27,zoor0247.xml,28,9,9,θάρσει,grc,0,,,,
28,zoor0247.xml,29,9,9,οὐδείς,grc,0,,,,
29,zoor0247.xml,30,9,9,ἀθάνα,grc,0,,,,
30,zoor0247.xml,31,10,10,τος,grc,0,,,,
31,zoor0247.xml,32,10,10,+,grc,0,,,,
