,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0044.xml,1,1,1,ב,arc,0,,,,
1,idum0044.xml,2,1,1,28,arc,0,,,,
2,idum0044.xml,3,1,1,לאלול,arc,0,,,,
3,idum0044.xml,4,2,2,קוסחנן,arc,0,,,,
4,idum0044.xml,5,2,2,מן,arc,0,,,,
5,idum0044.xml,6,2,2,בני,arc,0,,,,
6,idum0044.xml,7,3,3,בערם,arc,0,,,,
7,idum0044.xml,8,3,3,זי,arc,0,,,,
8,idum0044.xml,9,3,3,במנקדה,arc,0,,,,
9,idum0044.xml,10,4,4,תבן,arc,0,,,,
10,idum0044.xml,11,4,4,משתל,arc,0,,,,
11,idum0044.xml,12,4,4,1,arc,0,,,,
