,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0097.xml,1,4,4,τος,grc,0,,,,
1,zoor0097.xml,2,4,4,ἐτῶν,grc,0,,,,
2,zoor0097.xml,3,4,4,σεʹ,grc,0,,,,
3,zoor0097.xml,4,5,5,ἐν,grc,0,,,,
4,zoor0097.xml,5,5,5,ἔτι,grc,0,,,,
5,zoor0097.xml,6,5,5,τςʹ,grc,0,,,,
6,zoor0097.xml,7,5,5,μηνὸς,grc,0,,,,
7,zoor0097.xml,8,6,6,ξανθικοῦ,grc,0,,,,
8,zoor0097.xml,9,6,6,ιεʹ,grc,0,,,,
9,zoor0097.xml,10,7,7,ἡμέρᾳ,grc,0,,,,
10,zoor0097.xml,11,7,7,κυριοῦ,grc,0,,,,
11,zoor0097.xml,12,7,7,δʹ,grc,0,,,,
12,zoor0097.xml,13,8,8,θάρσει,grc,0,,,,
13,zoor0097.xml,14,8,8,ουδεὶς,grc,0,,,,
14,zoor0097.xml,15,9,9,ἀθάνατος,grc,0,,,,
15,zoor0097.xml,16,10,10,+,grc,0,,,,
16,zoor0097.xml,17,10,10,+,grc,0,,,,
17,zoor0097.xml,18,10,10,+,grc,0,,,,
18,zoor0097.xml,19,10,10,+,grc,0,,,,
