,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,caes0011.xml,1,1,1,aelio,la,0,aelio,N,voc,aelio
1,caes0011.xml,2,1,1,iulian,la,0,iulian,N,acc,iulian
2,caes0011.xml,3,2,2,viro,la,0,viro,N,dat,vir|virum|virus
3,caes0011.xml,4,2,2,egregio,la,0,egregio,ADJ,,egregius
4,caes0011.xml,5,2,2,procuratori,la,0,procuratori,N,dat,procurator
5,caes0011.xml,6,2,2,augusti,la,0,augusti,ADJ,,Augustus
6,caes0011.xml,7,2,2,nostri,la,0,nostri,POSS,,noster
7,caes0011.xml,8,3,3,patr,la,0,patr,N,voc,patr
8,caes0011.xml,9,3,3,ono,la,0,ono,N,voc,ono
9,caes0011.xml,10,3,3,metr,la,0,metr,N,voc,metr
10,caes0011.xml,11,3,3,opolis,la,0,opolis,V,IND,opolis
11,caes0011.xml,12,3,3,ex,la,0,ex,PREP,,ex
12,caes0011.xml,13,3,3,decreto,la,0,decreto,N,abl,decretum
13,caes0011.xml,14,3,3,decurionum,la,0,decurionum,N,acc,decurio|decurionus
