,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,elus0020.xml,1,1,1,+,grc,0,,,,
1,elus0020.xml,2,1,1,ἀνεπάε,grc,0,,,,
2,elus0020.xml,3,1,1,ἡ,grc,0,,,,
3,elus0020.xml,4,1,1,μα,grc,0,,,,
4,elus0020.xml,5,2,2,καρία,grc,0,,,,
5,elus0020.xml,6,2,2,ζηνοβία,grc,0,,,,
6,elus0020.xml,7,2,2,῾ρηγί,grc,0,,,,
7,elus0020.xml,8,3,3,νου,grc,0,,,,
8,elus0020.xml,9,3,3,ἐτῶν,grc,0,,,,
9,elus0020.xml,10,3,3,ἔνδεκα,grc,0,,,,
10,elus0020.xml,11,4,4,ἐν,grc,0,,,,
11,elus0020.xml,12,4,4,μηνὶ,grc,0,,,,
12,elus0020.xml,13,4,4,δαισίῳ,grc,0,,,,
13,elus0020.xml,14,4,4,ἑν,grc,0,,,,
14,elus0020.xml,15,5,5,δεκάτῃ,grc,0,,,,
15,elus0020.xml,16,5,5,ἰνδικτιῶνος,grc,0,,,,
16,elus0020.xml,17,5,5,ιβʹ,grc,0,,,,
17,elus0020.xml,18,6,6,τοῦ,grc,0,,,,
18,elus0020.xml,19,6,6,ἔτους,grc,0,,,,
19,elus0020.xml,20,6,6,υνθʹ,grc,0,,,,
20,elus0020.xml,21,6,6,+,grc,0,,,,
