,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,hamm0058.xml,1,1,1,ἐν,grc,0,,,,
1,hamm0058.xml,2,1,1,τῷ,grc,0,,,,
2,hamm0058.xml,3,1,1,ἀγίῳ,grc,0,,,,
3,hamm0058.xml,4,1,1,τόπῳ,grc,0,,,,
4,hamm0058.xml,5,1,1,μνησθῆ,grc,0,,,,
5,hamm0058.xml,6,1,1,κύρα,grc,0,,,,
6,hamm0058.xml,7,2,2,δόμνα,grc,0,,,,
7,hamm0058.xml,8,2,2,σὺν,grc,0,,,,
8,hamm0058.xml,9,2,2,τῷ,grc,0,,,,
9,hamm0058.xml,10,2,2,κύρῳ,grc,0,,,,
10,hamm0058.xml,11,2,2,ἑρμογένῃ,grc,0,,,,
