,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0104.xml,1,1,1,μνημεῖον,grc,0,,,,
1,zoor0104.xml,2,1,2,καρπωνίου,grc,0,,,,
2,zoor0104.xml,3,2,2,σαμιράββου,grc,0,,,,
3,zoor0104.xml,4,2,3,ἀχηδιακόνου,grc,0,,,,
4,zoor0104.xml,5,3,3,παυσάμενος,grc,0,,,,
5,zoor0104.xml,6,4,4,μετὰ,grc,0,,,,
6,zoor0104.xml,7,4,4,καλοῦ,grc,0,,,,
7,zoor0104.xml,8,4,4,ὀνόματος,grc,0,,,,
8,zoor0104.xml,9,4,4,καλῆς,grc,0,,,,
9,zoor0104.xml,10,4,4,πίστεως,grc,0,,,,
10,zoor0104.xml,11,5,5,ἐτῶν,grc,0,,,,
11,zoor0104.xml,12,5,5,ξαʹ,grc,0,,,,
12,zoor0104.xml,13,6,6,ἔτους,grc,0,,,,
13,zoor0104.xml,14,6,6,τηʹ,grc,0,,,,
14,zoor0104.xml,15,7,7,μηνὸς,grc,0,,,,
15,zoor0104.xml,16,7,7,ξανθικοῦ,grc,0,,,,
16,zoor0104.xml,17,7,7,θκʹ,grc,0,,,,
17,zoor0104.xml,18,8,8,ἡμέρᾳ,grc,0,,,,
18,zoor0104.xml,19,8,8,κυρίου,grc,0,,,,
19,zoor0104.xml,20,8,8,ζʹ,grc,0,,,,
20,zoor0104.xml,21,9,9,θάρσει,grc,0,,,,
21,zoor0104.xml,22,9,9,καρπώνιε,grc,0,,,,
22,zoor0104.xml,23,9,9,ουδεὶς,grc,0,,,,
23,zoor0104.xml,24,10,10,ἀθάνατος,grc,0,,,,
