,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0201.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0201.xml,2,1,1,+,grc,0,,,,,
2,2,zoor0201.xml,3,1,1,+,grc,0,,,,,
3,3,zoor0201.xml,4,2,2,εἶς,grc,0,,,,,
4,4,zoor0201.xml,5,2,2,θεός,grc,0,,,,,
5,5,zoor0201.xml,6,2,2,μνημεῖον,grc,0,,,,,
6,6,zoor0201.xml,7,2,2,μαργαλίης,grc,0,,,,,
7,7,zoor0201.xml,8,3,3,θεοδούλου,grc,0,,,,,
8,8,zoor0201.xml,9,3,4,ἀποθανούσης,grc,0,,,,,
9,9,zoor0201.xml,10,4,4,μετὰ,grc,0,,,,,
10,10,zoor0201.xml,11,5,5,καλοῦ,grc,0,,,,,
11,11,zoor0201.xml,12,5,5,ὀνόματος,grc,0,,,,,
12,12,zoor0201.xml,13,6,6,ἐτῶν,grc,0,,,,,
13,13,zoor0201.xml,14,6,6,ιηʹ,grc,0,,,,,
14,14,zoor0201.xml,15,6,6,ἐν,grc,0,,,,,
15,15,zoor0201.xml,16,6,6,μηνὶ,grc,0,,,,,
16,16,zoor0201.xml,17,6,6,αὐδυναίου,grc,0,,,,,
17,17,zoor0201.xml,18,6,6,ιςʹ,grc,0,,,,,
18,18,zoor0201.xml,19,6,6,τοῦ,grc,0,,,,,
19,19,zoor0201.xml,20,6,7,ἔτους,grc,0,,,,,
20,20,zoor0201.xml,21,7,7,τμθʹ,grc,0,,,,,
21,21,zoor0201.xml,22,7,7,ἐν,grc,0,,,,,
22,22,zoor0201.xml,23,7,7,ἡμέρᾳ,grc,0,,,,,
23,23,zoor0201.xml,24,7,7,ζʹ,grc,0,,,,,
24,24,zoor0201.xml,25,7,7,θἀρσει,grc,0,,,,,
25,25,zoor0201.xml,26,7,7,οὐδείς,grc,0,,,,,
26,26,zoor0201.xml,27,7,7,ἀθάνατος,grc,0,,,,,
