,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,bshe0029.xml,1,1,1,χε,grc,0,,,,,
1,1,bshe0029.xml,2,1,1,ιροθε-,grc,0,,,,,
2,2,bshe0029.xml,3,2,2,σία,grc,0,,,,,
3,3,bshe0029.xml,4,2,2,μαρια-,grc,0,,,,,
4,4,bshe0029.xml,5,3,3,νοῦ,grc,0,,,,,
5,5,bshe0029.xml,6,3,3,καὶ,grc,0,,,,,
6,6,bshe0029.xml,7,3,3,το-,grc,0,,,,,
7,7,bshe0029.xml,8,4,4,ῦ,grc,0,,,,,
8,8,bshe0029.xml,9,4,4,ἱοῦ,grc,0,,,,,
9,9,bshe0029.xml,10,4,4,αὐτο-,grc,0,,,,,
10,10,bshe0029.xml,11,5,5,ῦ,grc,0,,,,,
11,11,bshe0029.xml,12,5,5,ἀνίνα,grc,0,,,,,
12,12,bshe0029.xml,13,5,5,*,grc,0,,,,,
