,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0120.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0120.xml,2,1,1,11,arc,0,,,,,
2,2,idum0120.xml,3,1,1,לאב,arc,0,,,,,
3,3,idum0120.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0120.xml,5,1,1,6,arc,0,,,,,
5,5,idum0120.xml,6,1,1,+,arc,0,,,,,
6,6,idum0120.xml,7,1,1,2,arc,0,,,,,
7,7,idum0120.xml,8,2,2,עלקוס,arc,0,,,,,
8,8,idum0120.xml,9,2,2,לבני,arc,0,,,,,
9,9,idum0120.xml,10,2,2,קוצי,arc,0,,,,,
10,10,idum0120.xml,11,2,2,ליד,arc,0,,,,,
11,11,idum0120.xml,12,3,3,חזאל,arc,0,,,,,
12,12,idum0120.xml,13,3,3,מן,arc,0,,,,,
13,13,idum0120.xml,14,3,3,זפתא,arc,0,,,,,
14,14,idum0120.xml,15,3,3,חס,arc,0,,,,,
15,15,idum0120.xml,16,3,3,10,arc,0,,,,,
16,16,idum0120.xml,17,4,4,למסכנתא,arc,0,,,,,
17,17,idum0120.xml,18,4,4,חס,arc,0,,,,,
18,18,idum0120.xml,19,4,4,20,arc,0,,,,,
