,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0376.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0376.xml,2,1,1,1,arc,0,,,,,
2,2,idum0376.xml,3,1,1,למרחשון,arc,0,,,,,
3,3,idum0376.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0376.xml,5,1,1,2,arc,0,,,,,
5,5,idum0376.xml,6,2,2,חורי,arc,0,,,,,
6,6,idum0376.xml,7,2,2,לשעדאל,arc,0,,,,,
7,7,idum0376.xml,8,2,2,דקר,arc,0,,,,,
8,8,idum0376.xml,8,2,2,רקד,arc,0,,,,,
9,9,idum0376.xml,9,3,3,ס,arc,0,,,,,
10,10,idum0376.xml,10,3,3,3,arc,0,,,,,
11,11,idum0376.xml,11,3,3,ק,arc,0,,,,,
12,12,idum0376.xml,12,3,3,5,arc,0,,,,,
13,13,idum0376.xml,13,3,3,ף,arc,0,,,,,
