,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0153.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0153.xml,2,1,1,24,arc,0,,,,,
2,2,idum0153.xml,3,1,1,לסיון,arc,0,,,,,
3,3,idum0153.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0153.xml,5,1,1,43+3,arc,0,,,,,
5,5,idum0153.xml,6,2,2,קוסמלך,arc,0,,,,,
6,6,idum0153.xml,7,2,2,לעלבעל,arc,0,,,,,
7,7,idum0153.xml,8,2,2,נשיף,arc,0,,,,,
8,8,idum0153.xml,9,3,3,ס,arc,0,,,,,
9,9,idum0153.xml,10,3,3,1,arc,0,,,,,
10,10,idum0153.xml,11,3,3,ק,arc,0,,,,,
11,11,idum0153.xml,12,3,3,4,arc,0,,,,,
12,12,idum0153.xml,13,3,3,ף,arc,0,,,,,
13,13,idum0153.xml,14,4,4,קמח,arc,0,,,,,
14,14,idum0153.xml,15,4,4,ס,arc,0,,,,,
15,15,idum0153.xml,16,4,4,1,arc,0,,,,,
16,16,idum0153.xml,17,4,4,ק,arc,0,,,,,
17,17,idum0153.xml,18,4,4,4,arc,0,,,,,
18,18,idum0153.xml,19,4,4,ף,arc,0,,,,,
19,19,idum0153.xml,20,5,5,יזדו,arc,0,,,,,
