,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,bshe0150.xml,1,1,1,ἐκ,grc,0,,,,,
1,1,bshe0150.xml,2,1,1,δωρᾶς,grc,0,,,,,
2,2,bshe0150.xml,3,1,1,φλαουίου,grc,0,,,,,
3,3,bshe0150.xml,4,1,1,ἀναστασίου,grc,0,,,,,
4,4,bshe0150.xml,5,2,2,αὐτοκράτορος,grc,0,,,,,
5,5,bshe0150.xml,6,2,2,αὐγούστου,grc,0,,,,,
6,6,bshe0150.xml,7,2,2,ἠ,grc,0,,,,,
7,7,bshe0150.xml,8,2,2,βασιλικὴ,grc,0,,,,,
8,8,bshe0150.xml,9,3,3,μετὰ,grc,0,,,,,
9,9,bshe0150.xml,10,3,3,τῆς,grc,0,,,,,
10,10,bshe0150.xml,11,3,3,στέγης,grc,0,,,,,
11,11,bshe0150.xml,12,3,3,καὶ,grc,0,,,,,
12,12,bshe0150.xml,13,3,3,τῆς,grc,0,,,,,
13,13,bshe0150.xml,14,3,4,κεραμώσεως,grc,0,,,,,
14,14,bshe0150.xml,15,4,4,ἐγένετο,grc,0,,,,,
15,15,bshe0150.xml,16,4,4,διὰ,grc,0,,,,,
16,16,bshe0150.xml,17,4,4,ϲαλλουστίου,grc,0,,,,,
17,17,bshe0150.xml,18,5,5,καὶ,grc,0,,,,,
18,18,bshe0150.xml,19,5,5,ϲιλουανοῦ,grc,0,,,,,
19,19,bshe0150.xml,20,5,5,σχολαστικῶν,grc,0,,,,,
20,20,bshe0150.xml,21,5,5,ἀδελφῶν,grc,0,,,,,
21,21,bshe0150.xml,22,6,6,παίδων,grc,0,,,,,
22,22,bshe0150.xml,23,6,6,ἀρσενίου,grc,0,,,,,
23,23,bshe0150.xml,24,6,6,σχολαστικοῦ,grc,0,,,,,
24,24,bshe0150.xml,25,6,6,ϲκυθοπολιτῶν,grc,0,,,,,
25,25,bshe0150.xml,26,7,7,ἐν,grc,0,,,,,
26,26,bshe0150.xml,27,7,7,ἰνδικτιῶνι,grc,0,,,,,
27,27,bshe0150.xml,28,7,7,θ,grc,0,,,,,
28,28,bshe0150.xml,29,7,7,ἐν,grc,0,,,,,
29,29,bshe0150.xml,30,7,7,χρόνοις,grc,0,,,,,
30,30,bshe0150.xml,31,7,7,ἐντριχίου,grc,0,,,,,
31,31,bshe0150.xml,32,7,8,μεγαλοπρεπεστάτου,grc,0,,,,,
32,32,bshe0150.xml,33,8,8,ἄρχοντος,grc,0,,,,,
