,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,hamm0055.xml,1,1,1,ἐν,grc,0,,,,,
1,1,hamm0055.xml,2,1,1,τῷ,grc,0,,,,,
2,2,hamm0055.xml,3,1,1,καλῷ,grc,0,,,,,
3,3,hamm0055.xml,4,2,2,τόπῳ,grc,0,,,,,
4,4,hamm0055.xml,5,2,2,μνησθῇ,grc,0,,,,,
5,5,hamm0055.xml,6,3,3,ἱέριος,grc,0,,,,,
6,6,hamm0055.xml,7,3,3,μετὰ,grc,0,,,,,
7,7,hamm0055.xml,8,3,3,τῆς,grc,0,,,,,
8,8,hamm0055.xml,9,4,4,σθμβίου,grc,0,,,,,
9,9,hamm0055.xml,10,4,4,καὶ,grc,0,,,,,
10,10,hamm0055.xml,11,4,4,τέκ,grc,0,,,,,
11,11,hamm0055.xml,12,5,5,νων,grc,0,,,,,
12,12,hamm0055.xml,13,5,5,καὶ,grc,0,,,,,
13,13,hamm0055.xml,14,5,5,ἰουλι,grc,0,,,,,
14,14,hamm0055.xml,15,6,6,νὸς,grc,0,,,,,
15,15,hamm0055.xml,16,6,6,καὶ,grc,0,,,,,
16,16,hamm0055.xml,17,6,6,εὐτο,grc,0,,,,,
17,17,hamm0055.xml,18,7,7,κία,grc,0,,,,,
18,18,hamm0055.xml,19,7,7,σύμβιος,grc,0,,,,,
