,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0072.xml,1,1,1,μνημεῖον,grc,0,,,,,
1,1,zoor0072.xml,2,1,1,βω,grc,0,,,,,
2,2,zoor0072.xml,3,2,2,λανοῦ,grc,0,,,,,
3,3,zoor0072.xml,4,2,2,ἀσάδου,grc,0,,,,,
4,4,zoor0072.xml,5,3,3,ἀποθανόντος,grc,0,,,,,
5,5,zoor0072.xml,6,4,4,ἐτῶν,grc,0,,,,,
6,6,zoor0072.xml,7,4,4,μηʹ,grc,0,,,,,
7,7,zoor0072.xml,8,5,5,ἔτους,grc,0,,,,,
8,8,zoor0072.xml,9,5,5,σπθʹ,grc,0,,,,,
9,9,zoor0072.xml,10,6,6,μηνὸς,grc,0,,,,,
10,10,zoor0072.xml,11,6,6,δύστρου,grc,0,,,,,
11,11,zoor0072.xml,12,6,6,ιβʹ,grc,0,,,,,
12,12,zoor0072.xml,13,7,7,ἡμέρᾳ,grc,0,,,,,
13,13,zoor0072.xml,14,7,7,ἡλίου,grc,0,,,,,
14,14,zoor0072.xml,15,8,8,θάρσει,grc,0,,,,,
15,15,zoor0072.xml,16,8,8,οὐδείς,grc,0,,,,,
16,16,zoor0072.xml,17,8,8,ἀθά,grc,0,,,,,
17,17,zoor0072.xml,18,9,9,νατος,grc,0,,,,,
