,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0650.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0650.xml,2,1,1,לתמוז,arc,0,,,,,
2,2,idum0650.xml,3,1,1,שנת,arc,0,,,,,
3,3,idum0650.xml,4,2,2,יתעו,arc,0,,,,,
4,4,idum0650.xml,5,2,2,בר,arc,0,,,,,
5,5,idum0650.xml,6,2,2,מרצעת,arc,0,,,,,
6,6,idum0650.xml,7,3,3,שס,arc,0,,,,,
7,7,idum0650.xml,8,3,3,עליד,arc,0,,,,,
8,8,idum0650.xml,9,4,4,יתיעו,arc,0,,,,,
9,9,idum0650.xml,10,4,4,וצביחו,arc,0,,,,,
