,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0191.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0191.xml,2,2,2,μνημεῖον,grc,0,,,,,
2,2,zoor0191.xml,3,2,2,καϊάμου,grc,0,,,,,
3,3,zoor0191.xml,4,3,3,ἀβιδακάρου,grc,0,,,,,
4,4,zoor0191.xml,5,3,3,ἀποθανόντος,grc,0,,,,,
5,5,zoor0191.xml,6,3,3,μετὰ,grc,0,,,,,
6,6,zoor0191.xml,7,3,3,καλοῦ,grc,0,,,,,
7,7,zoor0191.xml,8,3,3,ὀ,grc,0,,,,,
8,8,zoor0191.xml,9,4,4,νόματος,grc,0,,,,,
9,9,zoor0191.xml,10,4,4,καὶ,grc,0,,,,,
10,10,zoor0191.xml,11,4,4,καλῆς,grc,0,,,,,
11,11,zoor0191.xml,12,4,4,πίσ,grc,0,,,,,
12,12,zoor0191.xml,13,5,5,τεως,grc,0,,,,,
13,13,zoor0191.xml,14,5,5,ἐτῶν,grc,0,,,,,
14,14,zoor0191.xml,15,5,5,λθʹ,grc,0,,,,,
15,15,zoor0191.xml,16,6,6,ἐν,grc,0,,,,,
16,16,zoor0191.xml,17,6,6,ἔτει,grc,0,,,,,
17,17,zoor0191.xml,18,6,6,τμςʹ,grc,0,,,,,
18,18,zoor0191.xml,19,6,6,ἐν,grc,0,,,,,
19,19,zoor0191.xml,20,7,7,μηνὶ,grc,0,,,,,
20,20,zoor0191.xml,21,7,7,περιτίου,grc,0,,,,,
21,21,zoor0191.xml,22,7,7,ηʹ,grc,0,,,,,
22,22,zoor0191.xml,23,7,7,θάρσει,grc,0,,,,,
23,23,zoor0191.xml,24,7,7,οὐδεὶς,grc,0,,,,,
24,24,zoor0191.xml,25,8,8,ἀθά,grc,0,,,,,
25,25,zoor0191.xml,26,9,9,νατος,grc,0,,,,,
26,26,zoor0191.xml,27,9,9,+,grc,0,,,,,
27,27,zoor0191.xml,28,10,10,+,grc,0,,,,,
