,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,birs0009.xml,1,3,3,δει,grc,0,,,,,
1,1,birs0009.xml,2,3,3,ζ,grc,0,,,,,
2,2,birs0009.xml,3,4,4,τιχος,grc,0,,,,,
3,3,birs0009.xml,4,4,4,ἀκαταμάχητον,grc,0,,,,,
4,4,birs0009.xml,5,5,5,ψυχῶν,grc,0,,,,,
5,5,birs0009.xml,6,5,5,καὶ,grc,0,,,,,
6,6,birs0009.xml,7,5,5,σωμάτων,grc,0,,,,,
7,7,birs0009.xml,8,5,5,ἱατήρ,grc,0,,,,,
8,8,birs0009.xml,9,6,6,ἀρχιδιάκον,grc,0,,,,,
9,9,birs0009.xml,10,6,6,πρωτομάρτυς,grc,0,,,,,
10,10,birs0009.xml,11,6,6,ϲτεφαν,grc,0,,,,,
