,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,caes0208.xml,1,1,1,ήκη,grc,0,,,,,
1,1,caes0208.xml,2,1,2,μαρ,grc,0,,,,,
2,2,caes0208.xml,3,2,2,ῦ,grc,0,,,,,
3,3,caes0208.xml,4,2,2,καὶ,grc,0,,,,,
4,4,caes0208.xml,5,2,2,εὐσεβίου,grc,0,,,,,
5,5,caes0208.xml,6,3,3,κ,grc,0,,,,,
6,6,caes0208.xml,7,3,3,καὶ,grc,0,,,,,
7,7,caes0208.xml,8,3,3,κυρίλλου,grc,0,,,,,
8,8,caes0208.xml,9,4,4,καὶ,grc,0,,,,,
9,9,caes0208.xml,10,4,4,κύρας,grc,0,,,,,
10,10,caes0208.xml,11,4,5,ἀδελ,grc,0,,,,,
11,11,caes0208.xml,12,5,5,φῶν,grc,0,,,,,
